Date,ICCO daily price (US$/tonne)
05/06/2003,"1,548.76"
04/06/2003,"1,572.88"
03/06/2003,"1,566.71"
02/06/2003,"1,591.69"
30/05/2003,"1,546.29"
29/05/2003,"1,544.02"
28/05/2003,"1,615.81"
27/05/2003,"1,606.22"
23/05/2003,"1,706.77"
22/05/2003,"1,697.79"
21/05/2003,"1,652.44"
20/05/2003,"1,658.99"
19/05/2003,"1,707.23"
16/05/2003,"1,764.85"
15/05/2003,"1,736.45"
14/05/2003,"1,767.19"
13/05/2003,"1,750.64"
12/05/2003,"1,814.05"
09/05/2003,"1,829.82"
08/05/2003,"1,826.16"
07/05/2003,"1,830.67"
06/05/2003,"1,887.07"
05/05/2003,"1,891.47"
02/05/2003,"1,935.20"
01/05/2003,"1,975.09"
30/04/2003,"1,961.64"
29/04/2003,"1,967.30"
28/04/2003,"1,944.43"
25/04/2003,"1,961.91"
24/04/2003,"1,928.09"
23/04/2003,"1,892.85"
22/04/2003,"1,953.14"
21/04/2003,"1,891.67"
17/04/2003,"1,877.88"
16/04/2003,"1,869.42"
15/04/2003,"1,859.38"
14/04/2003,"1,880.30"
11/04/2003,"1,875.81"
10/04/2003,"1,933.25"
09/04/2003,"1,983.29"
08/04/2003,"1,987.40"
07/04/2003,"1,949.21"
04/04/2003,"1,925.68"
03/04/2003,"1,938.84"
02/04/2003,"1,961.80"
01/04/2003,"1,937.93"
31/03/2003,"1,947.16"
28/03/2003,"1,905.45"
27/03/2003,"1,913.21"
26/03/2003,"1,917.23"
25/03/2003,"1,943.10"
24/03/2003,"1,956.12"
21/03/2003,"1,995.47"
20/03/2003,"2,026.76"
19/03/2003,"2,021.30"
18/03/2003,"2,057.40"
17/03/2003,"1,987.82"
14/03/2003,"1,999.74"
13/03/2003,"2,005.30"
12/03/2003,"2,027.09"
11/03/2003,"2,021.55"
10/03/2003,"2,040.51"
07/03/2003,"2,064.26"
06/03/2003,"2,026.82"
05/03/2003,"2,042.95"
04/03/2003,"2,012.44"
03/03/2003,"1,977.42"
28/02/2003,"2,061.38"
27/02/2003,"2,070.49"
26/02/2003,"2,052.89"
25/02/2003,"1,989.30"
24/02/2003,"2,132.48"
21/02/2003,"2,108.78"
20/02/2003,"2,112.83"
19/02/2003,"2,300.90"
18/02/2003,"2,311.92"
17/02/2003,"2,326.89"
14/02/2003,"2,357.76"
13/02/2003,"2,303.89"
12/02/2003,"2,317.12"
11/02/2003,"2,282.97"
10/02/2003,"2,317.91"
07/02/2003,"2,353.24"
06/02/2003,"2,285.16"
05/02/2003,"2,361.11"
04/02/2003,"2,381.32"
03/02/2003,"2,356.96"
31/01/2003,"2,378.79"
30/01/2003,"2,360.70"
29/01/2003,"2,325.01"
28/01/2003,"2,284.21"
27/01/2003,"2,224.63"
24/01/2003,"2,176.80"
23/01/2003,"2,214.91"
22/01/2003,"2,160.09"
21/01/2003,"2,154.98"
20/01/2003,"2,146.36"
17/01/2003,"2,153.36"
16/01/2003,"2,152.54"
15/01/2003,"2,084.08"
14/01/2003,"2,074.96"
13/01/2003,"2,087.07"
10/01/2003,"2,150.41"
09/01/2003,"2,160.02"
08/01/2003,"2,108.29"
07/01/2003,"2,196.15"
06/01/2003,"2,197.78"
03/01/2003,"2,157.99"
02/01/2003,"2,114.89"
31/12/2002,"2,036.65"
30/12/2002,"2,022.58"
27/12/2002,"2,036.94"
24/12/2002,"2,065.87"
23/12/2002,"2,067.63"
20/12/2002,"2,090.27"
19/12/2002,"2,096.43"
18/12/2002,"2,089.78"
17/12/2002,"2,097.22"
16/12/2002,"2,067.53"
13/12/2002,"2,082.32"
12/12/2002,"2,056.68"
11/12/2002,"2,050.36"
10/12/2002,"2,110.17"
09/12/2002,"2,076.28"
06/12/2002,"1,964.15"
05/12/2002,"1,914.95"
04/12/2002,"1,874.00"
03/12/2002,"1,863.06"
02/12/2002,"1,791.61"
29/11/2002,"1,789.83"
28/11/2002,"1,768.20"
27/11/2002,"1,748.17"
26/11/2002,"1,723.30"
25/11/2002,"1,748.36"
22/11/2002,"1,776.74"
21/11/2002,"1,785.48"
20/11/2002,"1,785.01"
19/11/2002,"1,798.99"
18/11/2002,"1,803.38"
15/11/2002,"1,780.23"
14/11/2002,"1,768.07"
13/11/2002,"1,765.31"
12/11/2002,"1,791.26"
11/11/2002,"1,861.42"
08/11/2002,"1,905.60"
07/11/2002,"1,933.50"
06/11/2002,"1,924.27"
05/11/2002,"1,849.89"
04/11/2002,"1,847.31"
01/11/2002,"1,941.05"
31/10/2002,"1,972.90"
30/10/2002,"1,977.74"
29/10/2002,"1,962.72"
28/10/2002,"2,050.12"
25/10/2002,"2,108.68"
24/10/2002,"2,110.23"
23/10/2002,"2,118.45"
22/10/2002,"2,081.84"
21/10/2002,"2,008.37"
18/10/2002,"2,002.72"
17/10/2002,"2,183.61"
16/10/2002,"2,243.61"
15/10/2002,"2,376.66"
14/10/2002,"2,417.91"
11/10/2002,"2,403.85"
10/10/2002,"2,436.08"
09/10/2002,"2,389.57"
08/10/2002,"2,345.04"
07/10/2002,"2,332.04"
04/10/2002,"2,314.60"
03/10/2002,"2,304.40"
02/10/2002,"2,289.30"
01/10/2002,"2,290.59"
30/09/2002,"2,290.31"
27/09/2002,"2,250.70"
26/09/2002,"2,244.27"
25/09/2002,"2,246.81"
24/09/2002,"2,214.97"
23/09/2002,"2,223.33"
20/09/2002,"2,211.80"
19/09/2002,"2,216.16"
18/09/2002,"2,172.90"
17/09/2002,"2,148.92"
16/09/2002,"2,143.22"
13/09/2002,"2,115.82"
12/09/2002,"2,128.42"
11/09/2002,"2,117.62"
10/09/2002,"2,109.79"
09/09/2002,"2,127.38"
06/09/2002,"2,122.89"
05/09/2002,"2,102.56"
04/09/2002,"2,093.73"
03/09/2002,"2,066.65"
02/09/2002,"2,094.43"
30/08/2002,"2,103.36"
29/08/2002,"2,108.30"
28/08/2002,"2,075.43"
27/08/2002,"2,057.47"
26/08/2002,"2,042.44"
23/08/2002,"2,047.32"
22/08/2002,"2,041.75"
21/08/2002,"2,019.06"
20/08/2002,"1,985.82"
19/08/2002,"1,963.90"
16/08/2002,"1,951.62"
15/08/2002,"1,951.81"
14/08/2002,"1,931.59"
13/08/2002,"1,921.55"
12/08/2002,"1,901.84"
09/08/2002,"1,895.98"
08/08/2002,"1,871.00"
07/08/2002,"1,877.98"
06/08/2002,"1,843.50"
05/08/2002,"1,834.48"
02/08/2002,"1,828.58"
01/08/2002,"1,875.52"
31/07/2002,"1,914.78"
30/07/2002,"1,894.69"
29/07/2002,"1,884.48"
26/07/2002,"1,911.27"
25/07/2002,"1,919.43"
24/07/2002,"1,847.73"
23/07/2002,"1,880.62"
22/07/2002,"1,925.33"
19/07/2002,"1,904.57"
18/07/2002,"1,854.70"
17/07/2002,"1,867.12"
16/07/2002,"1,907.14"
15/07/2002,"1,897.09"
12/07/2002,"1,846.23"
11/07/2002,"1,906.01"
10/07/2002,"1,880.04"
09/07/2002,"1,867.23"
08/07/2002,"1,830.80"
05/07/2002,"1,825.35"
04/07/2002,"1,827.53"
03/07/2002,"1,811.66"
02/07/2002,"1,800.38"
01/07/2002,"1,773.51"
28/06/2002,"1,752.47"
27/06/2002,"1,756.92"
26/06/2002,"1,745.34"
25/06/2002,"1,724.79"
24/06/2002,"1,718.55"
21/06/2002,"1,697.13"
20/06/2002,"1,664.20"
19/06/2002,"1,615.93"
18/06/2002,"1,599.64"
17/06/2002,"1,593.77"
14/06/2002,"1,615.48"
13/06/2002,"1,618.38"
12/06/2002,"1,620.55"
11/06/2002,"1,591.08"
10/06/2002,"1,574.36"
07/06/2002,"1,644.70"
06/06/2002,"1,650.29"
05/06/2002,"1,655.08"
04/06/2002,"1,668.39"
03/06/2002,"1,666.05"
31/05/2002,"1,677.23"
30/05/2002,"1,682.49"
29/05/2002,"1,662.39"
28/05/2002,"1,639.75"
27/05/2002,"1,624.65"
24/05/2002,"1,623.64"
23/05/2002,"1,633.85"
22/05/2002,"1,632.81"
21/05/2002,"1,654.99"
20/05/2002,"1,638.40"
17/05/2002,"1,646.05"
16/05/2002,"1,646.47"
15/05/2002,"1,590.77"
14/05/2002,"1,581.40"
13/05/2002,"1,588.93"
10/05/2002,"1,556.88"
09/05/2002,"1,563.89"
08/05/2002,"1,546.89"
07/05/2002,"1,534.16"
06/05/2002,"1,542.12"
03/05/2002,"1,559.58"
02/05/2002,"1,555.58"
01/05/2002,"1,538.73"
30/04/2002,"1,567.30"
29/04/2002,"1,546.13"
26/04/2002,"1,571.46"
25/04/2002,"1,565.09"
24/04/2002,"1,575.07"
23/04/2002,"1,592.86"
22/04/2002,"1,582.72"
19/04/2002,"1,571.11"
18/04/2002,"1,577.82"
17/04/2002,"1,565.86"
16/04/2002,"1,517.47"
15/04/2002,"1,520.81"
12/04/2002,"1,580.91"
11/04/2002,"1,551.19"
10/04/2002,"1,545.29"
09/04/2002,"1,570.56"
08/04/2002,"1,585.10"
05/04/2002,"1,629.17"
04/04/2002,"1,586.41"
03/04/2002,"1,560.76"
02/04/2002,"1,573.75"
01/04/2002,"1,587.49"
28/03/2002,"1,579.14"
27/03/2002,"1,583.07"
26/03/2002,"1,554.70"
25/03/2002,"1,574.53"
22/03/2002,"1,613.45"
21/03/2002,"1,588.70"
20/03/2002,"1,587.69"
19/03/2002,"1,608.71"
18/03/2002,"1,621.13"
15/03/2002,"1,636.17"
14/03/2002,"1,639.31"
13/03/2002,"1,631.63"
12/03/2002,"1,623.95"
11/03/2002,"1,619.23"
08/03/2002,"1,587.57"
07/03/2002,"1,585.04"
06/03/2002,"1,552.00"
05/03/2002,"1,540.21"
04/03/2002,"1,556.98"
01/03/2002,"1,557.36"
28/02/2002,"1,516.16"
27/02/2002,"1,511.18"
26/02/2002,"1,531.37"
25/02/2002,"1,517.01"
22/02/2002,"1,489.85"
21/02/2002,"1,459.37"
20/02/2002,"1,459.54"
19/02/2002,"1,495.62"
18/02/2002,"1,515.63"
15/02/2002,"1,525.33"
14/02/2002,"1,510.57"
13/02/2002,"1,513.30"
12/02/2002,"1,523.73"
11/02/2002,"1,534.50"
08/02/2002,"1,512.99"
07/02/2002,"1,492.73"
06/02/2002,"1,448.14"
05/02/2002,"1,428.99"
04/02/2002,"1,449.24"
01/02/2002,"1,400.26"
31/01/2002,"1,394.35"
30/01/2002,"1,415.96"
29/01/2002,"1,391.05"
28/01/2002,"1,387.05"
25/01/2002,"1,391.40"
24/01/2002,"1,374.66"
23/01/2002,"1,402.07"
22/01/2002,"1,375.75"
21/01/2002,"1,347.10"
18/01/2002,"1,337.53"
17/01/2002,"1,364.59"
16/01/2002,"1,379.96"
15/01/2002,"1,357.94"
14/01/2002,"1,345.70"
11/01/2002,"1,396.96"
10/01/2002,"1,411.52"
09/01/2002,"1,428.26"
08/01/2002,"1,419.07"
07/01/2002,"1,438.32"
04/01/2002,"1,416.39"
03/01/2002,"1,334.88"
02/01/2002,"1,342.25"
28/12/2001,"1,350.65"
27/12/2001,"1,350.61"
21/12/2001,"1,326.35"
20/12/2001,"1,328.92"
19/12/2001,"1,335.90"
18/12/2001,"1,357.27"
17/12/2001,"1,377.10"
14/12/2001,"1,382.52"
13/12/2001,"1,350.18"
12/12/2001,"1,334.89"
11/12/2001,"1,340.68"
10/12/2001,"1,267.24"
07/12/2001,"1,294.45"
06/12/2001,"1,329.15"
05/12/2001,"1,326.55"
04/12/2001,"1,320.53"
03/12/2001,"1,352.43"
30/11/2001,"1,381.38"
29/11/2001,"1,388.04"
28/11/2001,"1,337.04"
27/11/2001,"1,326.57"
26/11/2001,"1,342.64"
23/11/2001,"1,317.47"
22/11/2001,"1,317.55"
21/11/2001,"1,310.46"
20/11/2001,"1,312.89"
19/11/2001,"1,320.58"
16/11/2001,"1,310.37"
15/11/2001,"1,278.04"
14/11/2001,"1,245.09"
13/11/2001,"1,254.54"
12/11/2001,"1,199.97"
09/11/2001,"1,202.33"
08/11/2001,"1,165.87"
07/11/2001,"1,095.26"
06/11/2001,"1,038.23"
05/11/2001,"1,039.48"
02/11/2001,"1,048.82"
01/11/2001,"1,065.56"
31/10/2001,"1,057.93"
30/10/2001,"1,040.85"
29/10/2001,"1,036.78"
26/10/2001,"1,040.01"
25/10/2001,"1,029.62"
24/10/2001,"1,041.82"
23/10/2001,"1,051.33"
22/10/2001,"1,041.99"
19/10/2001,"1,064.20"
18/10/2001,"1,090.34"
17/10/2001,"1,104.40"
16/10/2001,"1,075.81"
15/10/2001,"1,061.61"
12/10/2001,"1,071.88"
11/10/2001,"1,087.25"
10/10/2001,"1,088.14"
09/10/2001,"1,088.73"
08/10/2001,"1,128.78"
05/10/2001,"1,164.21"
04/10/2001,"1,174.86"
03/10/2001,"1,141.19"
02/10/2001,"1,124.70"
01/10/2001,"1,143.47"
28/09/2001,"1,129.87"
27/09/2001,"1,104.08"
26/09/2001,"1,067.49"
25/09/2001,"1,048.90"
24/09/2001,"1,055.13"
21/09/2001,"1,046.09"
20/09/2001,"1,055.40"
19/09/2001,"1,018.60"
18/09/2001,999.48
17/09/2001,"1,005.40"
14/09/2001,"1,002.71"
13/09/2001,"1,003.93"
12/09/2001,998.4
11/09/2001,"1,001.36"
10/09/2001,979.89
07/09/2001,982.29
06/09/2001,964.38
05/09/2001,959.59
04/09/2001,976.48
03/09/2001,996.06
31/08/2001,"1,011.39"
30/08/2001,"1,008.16"
29/08/2001,"1,024.15"
28/08/2001,"1,048.25"
27/08/2001,"1,035.87"
24/08/2001,"1,041.06"
23/08/2001,"1,036.30"
22/08/2001,"1,058.17"
21/08/2001,"1,052.71"
20/08/2001,"1,060.84"
17/08/2001,"1,069.79"
16/08/2001,"1,075.22"
15/08/2001,"1,074.93"
14/08/2001,"1,043.22"
13/08/2001,"1,041.93"
10/08/2001,"1,044.76"
09/08/2001,"1,057.33"
08/08/2001,"1,029.21"
07/08/2001,"1,033.04"
06/08/2001,"1,015.33"
03/08/2001,976.68
02/08/2001,973.16
01/08/2001,972.94
31/07/2001,987.16
30/07/2001,961.26
27/07/2001,950.13
26/07/2001,968.93
25/07/2001,971.85
24/07/2001,971.97
23/07/2001,973.69
20/07/2001,988.57
19/07/2001,972.51
18/07/2001,940.99
17/07/2001,943.96
16/07/2001,947.03
13/07/2001,952.6
12/07/2001,936.49
11/07/2001,957.29
10/07/2001,946.18
09/07/2001,963.83
06/07/2001,994.13
05/07/2001,979.18
04/07/2001,981.43
03/07/2001,986.74
02/07/2001,"1,000.55"
29/06/2001,996.26
28/06/2001,982.96
27/06/2001,973.06
26/06/2001,957.48
25/06/2001,944.23
22/06/2001,962.65
21/06/2001,943.37
20/06/2001,938.14
19/06/2001,966.35
18/06/2001,985.28
15/06/2001,985.18
14/06/2001,976.52
13/06/2001,980.14
12/06/2001,957
11/06/2001,976.4
08/06/2001,971.17
07/06/2001,959.34
06/06/2001,993.07
05/06/2001,992.79
04/06/2001,983.19
01/06/2001,990.64
31/05/2001,"1,006.45"
30/05/2001,"1,013.16"
29/05/2001,"1,052.51"
25/05/2001,"1,070.97"
24/05/2001,"1,096.38"
23/05/2001,"1,118.45"
22/05/2001,"1,101.45"
21/05/2001,"1,119.80"
18/05/2001,"1,124.99"
17/05/2001,"1,115.36"
16/05/2001,"1,136.75"
15/05/2001,"1,112.27"
14/05/2001,"1,078.70"
11/05/2001,"1,091.14"
10/05/2001,"1,088.90"
09/05/2001,"1,082.67"
08/05/2001,"1,092.20"
07/05/2001,"1,063.22"
04/05/2001,"1,044.17"
03/05/2001,"1,054.25"
02/05/2001,"1,033.56"
01/05/2001,"1,054.43"
30/04/2001,"1,056.62"
27/04/2001,"1,082.00"
26/04/2001,"1,095.89"
25/04/2001,"1,083.65"
24/04/2001,"1,074.23"
23/04/2001,"1,081.09"
20/04/2001,"1,078.44"
19/04/2001,"1,052.76"
18/04/2001,"1,056.77"
17/04/2001,"1,054.73"
16/04/2001,"1,072.47"
12/04/2001,"1,088.26"
11/04/2001,"1,072.94"
10/04/2001,"1,065.04"
09/04/2001,"1,080.90"
06/04/2001,"1,105.90"
05/04/2001,"1,089.49"
04/04/2001,"1,094.64"
03/04/2001,"1,115.20"
02/04/2001,"1,131.29"
30/03/2001,"1,158.67"
29/03/2001,"1,135.01"
28/03/2001,"1,121.49"
27/03/2001,"1,121.73"
26/03/2001,"1,145.89"
23/03/2001,"1,113.86"
22/03/2001,"1,085.72"
21/03/2001,"1,022.89"
20/03/2001,"1,063.02"
19/03/2001,"1,078.75"
16/03/2001,"1,080.74"
15/03/2001,"1,080.55"
14/03/2001,"1,122.35"
13/03/2001,"1,131.65"
12/03/2001,"1,135.71"
09/03/2001,"1,147.40"
08/03/2001,"1,122.17"
07/03/2001,"1,137.47"
06/03/2001,"1,132.35"
05/03/2001,"1,200.79"
02/03/2001,"1,194.86"
01/03/2001,"1,203.86"
28/02/2001,"1,216.59"
27/02/2001,"1,185.57"
26/02/2001,"1,182.70"
23/02/2001,"1,222.68"
22/02/2001,"1,225.42"
21/02/2001,"1,227.64"
20/02/2001,"1,218.24"
19/02/2001,"1,208.00"
16/02/2001,"1,184.15"
15/02/2001,"1,131.51"
14/02/2001,"1,145.82"
13/02/2001,"1,137.59"
12/02/2001,"1,109.21"
09/02/2001,"1,090.40"
08/02/2001,"1,088.59"
07/02/2001,"1,111.20"
06/02/2001,"1,130.71"
05/02/2001,"1,114.85"
02/02/2001,"1,104.39"
01/02/2001,"1,103.49"
31/01/2001,"1,085.64"
30/01/2001,"1,110.19"
29/01/2001,"1,115.27"
26/01/2001,"1,097.04"
25/01/2001,"1,068.48"
24/01/2001,"1,040.55"
23/01/2001,"1,032.56"
22/01/2001,"1,037.73"
19/01/2001,998.57
18/01/2001,"1,050.19"
17/01/2001,986.25
16/01/2001,948.02
15/01/2001,936.02
12/01/2001,912.31
11/01/2001,897.09
10/01/2001,864.81
09/01/2001,867.48
08/01/2001,872.57
05/01/2001,857.92
04/01/2001,823.56
03/01/2001,827.6
02/01/2001,834.94
29/12/2000,825.76
28/12/2000,829.69
27/12/2000,832.93
26/12/2000,825.92
22/12/2000,827.23
21/12/2000,825.03
20/12/2000,802.15
19/12/2000,785.73
18/12/2000,788.81
15/12/2000,796.68
14/12/2000,796.15
13/12/2000,784.36
12/12/2000,778.43
11/12/2000,788.16
08/12/2000,799.17
07/12/2000,794.91
06/12/2000,791.44
05/12/2000,800.01
04/12/2000,804.91
01/12/2000,794.35
30/11/2000,800.39
29/11/2000,785.95
28/11/2000,780.03
27/11/2000,776.23
24/11/2000,774.1
23/11/2000,778.06
22/11/2000,784.49
21/11/2000,790.75
20/11/2000,797.92
17/11/2000,802.25
16/11/2000,801.08
15/11/2000,805.66
14/11/2000,780.51
13/11/2000,787.99
10/11/2000,806.92
09/11/2000,813.47
08/11/2000,814.57
07/11/2000,820.82
06/11/2000,821.6
03/11/2000,830.99
02/11/2000,836.33
01/11/2000,829.04
31/10/2000,833.8
30/10/2000,831.72
27/10/2000,840.38
26/10/2000,862
25/10/2000,856.68
24/10/2000,877.98
23/10/2000,864.59
20/10/2000,868.32
19/10/2000,886.93
18/10/2000,888.79
17/10/2000,889.52
16/10/2000,885.61
13/10/2000,893.72
12/10/2000,895.7
11/10/2000,902.17
10/10/2000,908.72
09/10/2000,893.65
06/10/2000,897.19
05/10/2000,909.23
04/10/2000,884.72
03/10/2000,875.31
02/10/2000,871.95
29/09/2000,883
28/09/2000,865.5
27/09/2000,866.94
26/09/2000,872.87
25/09/2000,876.15
22/09/2000,885.16
21/09/2000,875.9
20/09/2000,880.22
19/09/2000,886.14
18/09/2000,890.8
15/09/2000,885.09
14/09/2000,896.16
13/09/2000,897.1
12/09/2000,889.11
11/09/2000,885.97
08/09/2000,879.08
07/09/2000,875.59
06/09/2000,890.04
05/09/2000,889.73
04/09/2000,890.98
01/09/2000,884.05
31/08/2000,880.13
30/08/2000,867.88
29/08/2000,860.53
28/08/2000,867.67
25/08/2000,867.25
24/08/2000,877.45
23/08/2000,867.27
22/08/2000,887.55
21/08/2000,891.81
18/08/2000,885.3
17/08/2000,887.7
16/08/2000,889.92
15/08/2000,898.64
14/08/2000,865.88
11/08/2000,864.03
10/08/2000,863.36
09/08/2000,851.56
08/08/2000,865.38
07/08/2000,858.27
04/08/2000,877.38
03/08/2000,883.51
02/08/2000,916.03
01/08/2000,916.67
31/07/2000,920.15
28/07/2000,934.87
27/07/2000,932.23
26/07/2000,938.16
25/07/2000,935.37
24/07/2000,936.85
21/07/2000,974.73
20/07/2000,969.08
19/07/2000,938.6
18/07/2000,935.78
17/07/2000,929.04
14/07/2000,929.76
13/07/2000,935.84
12/07/2000,936.13
11/07/2000,948.97
10/07/2000,933.5
07/07/2000,940.69
06/07/2000,923.44
05/07/2000,930.76
04/07/2000,928.49
03/07/2000,917.97
30/06/2000,915.82
29/06/2000,931.36
28/06/2000,935.01
27/06/2000,926.56
26/06/2000,914.23
23/06/2000,951.38
22/06/2000,988.47
21/06/2000,968.19
20/06/2000,951.92
19/06/2000,969.9
16/06/2000,984.38
15/06/2000,978.02
14/06/2000,934.88
13/06/2000,938.46
12/06/2000,931.97
09/06/2000,937.24
08/06/2000,933.79
07/06/2000,905.59
06/06/2000,921.17
05/06/2000,923.49
02/06/2000,937.2
01/06/2000,935.53
31/05/2000,929.31
30/05/2000,917.85
26/05/2000,924.75
25/05/2000,934.38
24/05/2000,935.3
23/05/2000,922.15
22/05/2000,941.52
19/05/2000,942.64
18/05/2000,909.84
17/05/2000,903.81
16/05/2000,918.96
15/05/2000,889.96
12/05/2000,908.07
11/05/2000,904.14
10/05/2000,883.89
09/05/2000,881.39
08/05/2000,873.02
05/05/2000,894.5
04/05/2000,898.24
03/05/2000,896.75
02/05/2000,898.07
01/05/2000,886.47
28/04/2000,887.05
27/04/2000,884.38
26/04/2000,905.6
25/04/2000,930.83
24/04/2000,917.89
20/04/2000,932.31
19/04/2000,948.3
18/04/2000,967.17
17/04/2000,936.71
14/04/2000,899.09
13/04/2000,908.89
12/04/2000,899.55
11/04/2000,904.59
10/04/2000,897.6
07/04/2000,906.73
06/04/2000,913.39
05/04/2000,905.78
04/04/2000,892.81
03/04/2000,877.25
31/03/2000,889.9
30/03/2000,884.49
29/03/2000,899.12
28/03/2000,895.75
27/03/2000,892.23
24/03/2000,920.24
23/03/2000,958.78
22/03/2000,947.12
21/03/2000,932.39
20/03/2000,961.78
17/03/2000,990.03
16/03/2000,"1,010.56"
15/03/2000,980.46
14/03/2000,962
13/03/2000,940.29
10/03/2000,935.49
09/03/2000,953.05
08/03/2000,940.58
07/03/2000,943.7
06/03/2000,922.26
03/03/2000,925.05
02/03/2000,907.05
01/03/2000,863.91
29/02/2000,851.85
28/02/2000,840.09
25/02/2000,845.33
24/02/2000,885.71
23/02/2000,879.85
22/02/2000,880.53
21/02/2000,880.91
18/02/2000,886.38
17/02/2000,887.61
16/02/2000,871.18
15/02/2000,872.05
14/02/2000,829.35
11/02/2000,845.39
10/02/2000,856.17
09/02/2000,855.61
08/02/2000,852.16
07/02/2000,848.58
04/02/2000,842.7
03/02/2000,848.18
02/02/2000,845.24
01/02/2000,836.76
31/01/2000,885.99
28/01/2000,912.27
27/01/2000,916.52
26/01/2000,925.81
25/01/2000,921.85
24/01/2000,927.57
21/01/2000,927.38
20/01/2000,923.18
19/01/2000,916.97
18/01/2000,910.35
17/01/2000,916.94
14/01/2000,930.51
13/01/2000,946.81
12/01/2000,924.22
11/01/2000,919.38
10/01/2000,918.02
07/01/2000,915.8
06/01/2000,906.05
05/01/2000,908.82
04/01/2000,911.15
03/01/2000,906.4
30/12/1999,914.76
29/12/1999,911.03
28/12/1999,918.1
27/12/1999,928.81
24/12/1999,929.61
23/12/1999,908.49
22/12/1999,892.31
21/12/1999,892.98
20/12/1999,891.02
17/12/1999,907.09
16/12/1999,919.9
15/12/1999,911.47
14/12/1999,907.83
13/12/1999,913.06
10/12/1999,942.36
09/12/1999,957.52
08/12/1999,955.21
07/12/1999,939.89
06/12/1999,911.15
03/12/1999,907.17
02/12/1999,918.52
01/12/1999,932.57
30/11/1999,969.22
29/11/1999,977.9
26/11/1999,935.46
25/11/1999,938.32
24/11/1999,927.88
23/11/1999,956.96
22/11/1999,927.97
19/11/1999,920.76
18/11/1999,902.21
17/11/1999,900.03
16/11/1999,897.88
15/11/1999,903.69
12/11/1999,875.54
11/11/1999,890.63
10/11/1999,898.08
09/11/1999,893.66
08/11/1999,899.61
05/11/1999,913.27
04/11/1999,938.82
03/11/1999,929.26
02/11/1999,932.25
01/11/1999,964.79
29/10/1999,958.9
28/10/1999,954.97
27/10/1999,953.82
26/10/1999,970.21
25/10/1999,962.83
22/10/1999,980.23
21/10/1999,"1,014.00"
20/10/1999,"1,022.20"
19/10/1999,"1,026.22"
18/10/1999,"1,018.18"
15/10/1999,"1,043.02"
14/10/1999,"1,038.38"
13/10/1999,"1,043.46"
12/10/1999,"1,037.38"
11/10/1999,"1,026.69"
08/10/1999,"1,025.77"
07/10/1999,"1,020.98"
06/10/1999,"1,047.89"
05/10/1999,"1,072.80"
04/10/1999,"1,106.93"
01/10/1999,"1,126.35"
30/09/1999,"1,122.92"
29/09/1999,"1,138.19"
28/09/1999,"1,154.51"
27/09/1999,"1,119.50"
24/09/1999,"1,091.92"
23/09/1999,"1,060.35"
22/09/1999,"1,061.70"
21/09/1999,"1,044.01"
20/09/1999,"1,050.27"
17/09/1999,"1,014.11"
16/09/1999,"1,037.93"
15/09/1999,"1,039.20"
14/09/1999,"1,047.11"
13/09/1999,"1,032.87"
10/09/1999,"1,035.63"
09/09/1999,"1,056.55"
08/09/1999,"1,043.52"
07/09/1999,"1,025.90"
06/09/1999,"1,025.34"
03/09/1999,"1,037.94"
02/09/1999,"1,040.25"
01/09/1999,"1,070.55"
31/08/1999,"1,046.56"
30/08/1999,"1,030.25"
27/08/1999,"1,021.96"
26/08/1999,"1,014.80"
25/08/1999,"1,049.83"
24/08/1999,"1,060.18"
23/08/1999,"1,037.59"
20/08/1999,"1,045.50"
19/08/1999,"1,063.50"
18/08/1999,"1,063.75"
17/08/1999,"1,074.25"
16/08/1999,"1,081.56"
13/08/1999,"1,039.51"
12/08/1999,"1,056.00"
11/08/1999,"1,039.70"
10/08/1999,"1,049.41"
09/08/1999,"1,048.04"
06/08/1999,"1,071.59"
05/08/1999,"1,079.15"
04/08/1999,"1,086.03"
03/08/1999,"1,086.16"
02/08/1999,"1,094.98"
30/07/1999,"1,111.68"
29/07/1999,"1,122.82"
28/07/1999,"1,103.46"
27/07/1999,"1,142.74"
26/07/1999,"1,153.92"
23/07/1999,"1,157.46"
22/07/1999,"1,170.02"
21/07/1999,"1,136.60"
20/07/1999,"1,138.16"
19/07/1999,"1,088.94"
16/07/1999,"1,074.54"
15/07/1999,"1,070.23"
14/07/1999,"1,071.64"
13/07/1999,"1,063.87"
12/07/1999,"1,078.80"
09/07/1999,"1,084.24"
08/07/1999,"1,076.75"
07/07/1999,"1,078.58"
06/07/1999,"1,115.10"
05/07/1999,"1,141.26"
02/07/1999,"1,152.23"
01/07/1999,"1,161.62"
30/06/1999,"1,145.04"
29/06/1999,"1,156.42"
28/06/1999,"1,152.62"
25/06/1999,"1,146.87"
24/06/1999,"1,156.00"
23/06/1999,"1,191.28"
22/06/1999,"1,242.15"
21/06/1999,"1,262.95"
18/06/1999,"1,235.47"
17/06/1999,"1,182.79"
16/06/1999,"1,196.10"
15/06/1999,"1,204.31"
14/06/1999,"1,153.21"
11/06/1999,"1,167.29"
10/06/1999,"1,156.44"
09/06/1999,"1,195.02"
08/06/1999,"1,206.17"
07/06/1999,"1,140.53"
04/06/1999,"1,142.16"
03/06/1999,"1,123.72"
02/06/1999,"1,009.78"
01/06/1999,994.01
28/05/1999,985.09
27/05/1999,990.77
